ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,COR,SEN,SPO,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0.090909091,0.090909091,0.272727273,0.454545455,0.907856424,1.365074264,1.345331609,0.276209091,0.363636364,0,0.636363636,0,0.909090909,-0.0347,0.150125,0,6,0,0,0,0,0,0,Hive
0.03125,0.09375,0.15625,0.25,0.895883801,1.380129967,1.351070464,0.612759375,0.78125,0.125,0.09375,0,0.5,-0.24375,0.186014286,0,1.625,0,0,0,0,0,0,Hive
0,0.5,0.5,2,1.18446875,1.80182295,1.7981667,0.36395,0.5,0.5,0,0,0.5,0,0.0817,0,4.5,0,0,0,0,0,0,Hive
0,0.333333333,0,0.222222222,0.764767165,1.213610511,1.194647565,0.513796296,0.666666667,0.111111111,0.222222222,0,0.555555556,-0.1233,0.267822222,0,2.37037037,0,0,0,0,0,0,Hive
0,0.090909091,0,0.727272727,1.057630117,1.453463545,1.498790482,0.614590909,0.727272727,0.181818182,0.090909091,0,0.909090909,-0.133833333,0.10208,0,8.454545455,0,0,0,0,0,0,Hive
0,1,0,1,0.53400004,1.218,1.112,1,1,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,Hive
0,0,0,0.5,1.0807275,1.67620315,1.6978888,0.39305,0.5,0,0.5,0,1,-0.0986,0.2543,0,7,0,0,0,0,0,0,Hive
0,0,0,0,0.9394444,1.0744444,1.2277777,-0.25,0,0,1,0,1,-0.5,0,0,2,0,0,0,0,0,0,Hive
0.2,0.4,0.2,0.6,1.03561107,1.593989012,1.5950233,0.6949,0.4,0.2,0.4,0,1,-0.0083,0.082166667,0,11,0,0,0,0,0,0,Hive
0,0.25,0.25,0.25,0.868337963,1.367191366,1.402203581,0.527225,0.25,0,0.75,0,0.75,0,0.189775,0,5.25,0,0,0,0,0,0,Hive
0,0,0,0,0.913336418,1.1780331,1.206433825,0.440625,0.75,0,0,0.25,0,0,0.2,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0.5,1.03370835,1.698,1.645625,0.875,1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,Hive
0,0.125,0.25,0,1.025363543,1.537581165,1.492089438,0.608375,0.5,0,0.5,0,0.75,-0.2,0.200542857,0,2.875,0,0,0,0,0,0,Hive
0.05,0.05,0,0.3,1.082820369,1.473095363,1.508934377,0.393635,0.55,0.1,0.35,0,0.3,-0.223042857,0.220866667,0,2.6,0,0,0,0,0,0,Hive
0.033333333,0.133333333,0.133333333,0.2,1.086293071,1.629296876,1.606346252,0.756166667,0.666666667,0.033333333,0.266666667,0.033333333,0.4,-0.05395,0.14690625,0,3.466666667,0,0,0,0,0,0,Hive
0,0.125,0,0.041666667,1.199006314,1.757972891,1.791169574,0.568704167,0.416666667,0.25,0.333333333,0,0.375,-0.261125,0.2669375,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0,0.954264533,1.6568095,1.5958863,0.75,0.666666667,0.333333333,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,Hive
0,0,0,0,1.069791677,1.575277767,1.6297917,0.916666667,1,0,0,0,0.333333333,-0.25,0.1,0,1,0,0,0,0,0,0,Hive
0,0,0,0.666666667,1.406452767,2.1228528,1.9952083,0.481466667,0.666666667,0,0.333333333,0,0.666666667,0,0.2399,0,1.333333333,0,0,0,0,0,0,Hive
0,0,0,0.5,1.30302965,1.3478743,1.60286015,0.64355,0.5,0,0.5,0,0.5,0,0.0112,0,4.5,0,0,0,0,0,0,Hive
0.03030303,0.181818182,0.090909091,0.484848485,1.025938568,1.548815102,1.503394353,0.703830303,0.757575758,0.121212121,0.121212121,0,0.484848485,-0.386514286,0.263,0,2.96969697,0,0,0,0,0,0,Hive
0,0.166666667,0.333333333,0.166666667,1.101398627,1.65864905,1.6689264,0.477433333,0.333333333,0,0.666666667,0,0.833333333,-0.0638,0.1442,0,3.5,0,0,0,0,0,0,Hive
0,0,0,0,1.077727075,1.5832537,1.576706,0.07685,0,0,1,0,1,0,0.0901,0,7,0,0,0,0,0,0,Hive
0,0,0,0,0.92200005,1.126,0.976,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,1,0,0,0.57857144,1.1042857,0.96,0.75,1,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,Hive
0,1,1,0,1.4880488,2.2343903,2.2085366,-0.0463,0,0,1,0,1,0,0.2182,0,6,0,0,0,0,0,0,Hive
0,0,0,1,1.0938202,1.7031461,1.7167416,0.0568,0,0,1,0,1,0,0.1134,0,5,0,0,0,0,0,0,Hive
0,0,0,0,0.9381746,1.276944425,1.286309515,0.875,1,0,0,0,0.5,0,0.0682,0,1,0,0,0,0,0,0,Hive
0,0,0,0,0.59466666,1.005,1.0026667,0.25,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,Hive
0,0.5,0,0,0.531969715,0.64962119,0.72428031,0.875,1,0,0,0,0.5,-0.0167,0,0,2.5,0,0,0,0,0,0,Hive
0,0,0,0,1.1214634,1.6167073,1.605,0.6136,1,0,0,0,1,0,0.0357,0,4,0,0,0,0,0,0,Hive
0.03125,0.1875,0.03125,0.1875,1.340190079,1.943251603,1.94451903,0.454575,0.53125,0,0.46875,0,0.53125,-0.1622,0.258315385,0,1.96875,0,0,0,0,0,0,Hive
0.023809524,0.142857143,0.071428571,0.261904762,0.816891023,1.215186643,1.235801944,0.633783333,0.666666667,0.047619048,0.285714286,0,0.571428571,-0.1439625,0.149583333,0,3,0,0,0,0,0,0,Hive
0,0,0,0,1.1002173,1.6445652,1.721087,0.6429,0,0,1,0,1,0,0.5,0,4,0,0,0,0,0,0,Hive
0,0.285714286,0.095238095,0.19047619,0.915116606,1.371684808,1.37716012,0.368457143,0.476190476,0.047619048,0.476190476,0,0.80952381,-0.2144,0.326830769,0,2.714285714,0,0,0,0,0,0,Hive
0,0.555555556,0.111111111,0.222222222,1.301426376,1.945738827,1.971293944,0.841266667,0.888888889,0,0.111111111,0,0.666666667,-0.06885,0.298825,0,1.777777778,0,0,0,0,0,0,Hive
0,0,0,0,1.1610788,1.6659336,1.6873859,0.6173,0,0,1,0,1,0,0.114,0,10,0,0,0,0,0,0,Hive
0,0.25,0,0.75,0.8711205,1.197224643,1.27827535,0.5436,0.5,0,0.5,0,0.5,-0.0526,0.3028,0,14.5,0,0,0,0,0,0,Hive
0,0.095238095,0.047619048,0.142857143,1.222524311,1.92802475,1.935052486,0.495904762,0.714285714,0.047619048,0.238095238,0,0.904761905,-0.17024,0.19825,0,3.476190476,0,0,0,0,0,0,Hive
0.029411765,0.117647059,0.205882353,0.147058824,0.967945664,1.385002746,1.391286243,0.634352941,0.676470588,0.058823529,0.264705882,0,0.558823529,-0.1417,0.250625,0,2.823529412,0,0,0,0,0,0,Hive
0,0,0,0.166666667,0.94247156,1.368628754,1.401394072,0.576391667,0.75,0,0.25,0,0.25,-0.2604,0.35835,0,1.333333333,0,0,0,0,0,0,Hive
0,0,0,0.166666667,1.05305493,1.410946,1.399941367,0.733333333,0.5,0,0.5,0,0.166666667,-0.5,0,0,1.333333333,0,0,0,0,0,0,Hive
0,0,0,0,1.131765193,2.059519733,1.811473733,0.825,0.333333333,0.666666667,0,0,0,0,0.275,0,1,0,0,0,0,0,0,Hive
0,0.166666667,0.083333333,0.416666667,0.973068003,1.478886458,1.436744558,0.4268,0.666666667,0.166666667,0.166666667,0,0.416666667,0,0.220425,0,2.5,0,0,0,0,0,0,Hive
0,0.333333333,0,0.666666667,1.551193267,2.334740033,2.224133333,0.7262,0.666666667,0,0.333333333,0,0.333333333,0,0.103,0,3.666666667,0,0,0,0,0,0,Hive
0,0.25,0,0.125,1.272699981,1.57047055,1.7208168,0.5666125,0.875,0,0.125,0,0.625,-0.1555,0.125425,0,2.25,0,0,0,0,0,0,Hive
0,0,0,0,1.0943478,1.7708695,1.7352173,0.125,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Hive
0,0,0,0,1.2797143,1.8814286,1.8288572,0.6667,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,Hive
0,0,0,0.5,1.243498,1.8627371,1.85852765,0.5,0,0.5,0.5,0,0.5,0,0.4,0,1,0,0,0,0,0,0,Hive
0,0,0,0,1.116214913,1.584562567,1.623635043,0.066566667,0.333333333,0.333333333,0.333333333,0,0.333333333,-0.1667,0.0682,0,1.333333333,0,0,0,0,0,0,Hive
0,0,0,0,1.592,1.316,1.6029999,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0.071428571,0.071428571,0.428571429,1.121316158,1.680297407,1.707594814,0.530457143,0.785714286,0.071428571,0.142857143,0,0.5,-0.237033333,0.1,0,2.5,0,0,0,0,0,0,Hive
0,0.090909091,0,0.090909091,1.006785782,1.444520761,1.470513909,0.711588636,0.772727273,0.090909091,0.136363636,0,0.25,-0.2091125,0.23362,0,1.522727273,0,0,0,0,0,0,Hive
0,0.6,0.1,0.3,1.31799004,2.09459813,2.00119147,0.69357,0.7,0.2,0.1,0,0.7,-0.112866667,0.257083333,0,3,0,0,0,0,0,0,Hive
0,0.1,0,0.2,0.952942151,1.49091845,1.479078206,0.70696,0.7,0.1,0.2,0,0.4,-0.208266667,0.26675,0,4.2,0,0,0,0,0,0,Hive
0,0,0,0,1.0126315,1.201579,1.341842,0.5833,1,0,0,0,1,0,0.25,0,4,0,0,0,0,0,0,Hive
0,0,0,0,1.323281367,2.000834133,1.989411233,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,1,0,0,0.7822223,1.08,1.3122222,1,1,0,0,0,1,0,0.1833,0,2,0,0,0,0,0,0,Hive
0.03030303,0.060606061,0.03030303,0.303030303,1.164734766,1.58180544,1.631711597,0.622157576,0.636363636,0.03030303,0.303030303,0.03030303,0.636363636,-0.1958,0.25541,0,3.424242424,0,0,0,0,0,0,Hive
0,0,0,0.5,0.94695045,1.4413362,1.46493535,0.5357,1,0,0,0,0,0,0.18035,0,2,0,0,0,0,0,0,Hive
0,0,0,0.166666667,1.226080433,1.732163008,1.773057133,0.43755,0.833333333,0,0.166666667,0,0.333333333,-0.3861,0.195,0,2.333333333,0,0,0,0,0,0,Hive
0,0,0,0,1.411875,1.75921875,1.9296875,0.625,1,0,0,0,0.5,0,0.25,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0,0.7117778,0.9537778,0.9766667,0.5833,1,0,0,0,0,-0.0625,0,0,4,0,0,0,0,0,0,Hive
0,0,0,0.333333333,0.800988623,0.934767067,1.03243065,0.767866667,1,0,0,0,0,-0.375,0.5,0,1.666666667,0,0,0,0,0,0,Hive
0,0,0,0,1.00036815,1.3256422,1.45755145,0.78125,1,0,0,0,0.5,-0.0667,0,0,2,0,0,0,0,0,0,Hive
0,0,0,0,0.846152715,1.29196175,1.3219341,0.72785,0.5,0,0.5,0,0,-0.4462,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,1.2072093,2.0044186,2.063721,0.0469,1,0,0,0,0,0,0.148,0,3,0,0,0,0,0,0,Hive
0,0,0,0,0.935936533,1.295349233,1.344031733,0.643,0.666666667,0,0.333333333,0,1,-0.025,0.1,0,3,0,0,0,0,0,0,Hive
0,1,0,0,0.9002564,1.3866667,1.3451282,-0.1429,1,0,0,0,1,0,0.1,0,3,0,0,0,0,0,0,Hive
0,0.027777778,0.027777778,0.25,1.081197721,1.596920878,1.622226946,0.617708333,0.777777778,0.055555556,0.166666667,0,0.527777778,-0.17134,0.249278571,0,2.222222222,0,0,0,0,0,0,Hive
0,0.125,0,0.125,1.006585925,1.505602737,1.521144738,0.5436875,0.375,0,0.625,0,0.75,-0.0238,0.105566667,0,6,0,0,0,0,0,0,Hive
0,0.206896552,0,0.172413793,0.934302197,1.377495512,1.371316917,0.617355172,0.689655172,0.034482759,0.275862069,0,0.413793103,-0.1272,0.176607143,0,2.689655172,0,0,0,0,0,0,Hive
0.03030303,0.151515152,0.121212121,0.515151515,1.138476193,1.621217784,1.675866138,0.486954545,0.636363636,0.060606061,0.303030303,0,0.545454545,-0.180566667,0.238442857,0,3.212121212,0,0,0,0,0,0,Hive
0,0,0,0,0.920874135,1.2784965,1.47916085,0.575,1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0,1.21678635,1.8296875,1.77521965,0.40835,0.5,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,Hive
1,0,0,0,0.6382609,0.86,0.90086955,1,1,0,0,0,1,-0.125,0,0,2,0,0,0,0,0,0,Hive
0,0,0,0.5,0.83371213,1.35789145,1.302197,0.4971,0.5,0,0.5,0,0,0,0.255,0,2,0,0,0,0,0,0,Hive
0,0,0,0.0625,1.079607193,1.562622358,1.593837646,0.7513,0.8125,0.0625,0.125,0,0.3125,-0.1354,0.3216,0,1.125,0,0,0,0,0,0,Hive
0,0,0,0.5,1.011833315,1.46350005,1.57600002,0.5,1,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,1,0.6055385,0.7583077,0.7858462,0.2955,0,0,1,0,1,0,0.3,0,4,0,0,0,0,0,0,Hive
0,0,0,0,0.25416666,0.36,0.37333333,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0.2,0.593986304,0.892324547,0.893313577,0.611946667,0.8,0,0.2,0,0.333333333,-0.021,0.1778,0,2.4,0,0,0,0,0,0,Hive
0,0.2,0,0.2,0.84709533,1.111542708,1.170514386,0.63334,1,0,0,0,0.2,-0.0833,0.268733333,0,2,0,0,0,0,0,0,Hive
0,0.166666667,0,0.333333333,0.44617461,0.682132267,0.638222217,0.76215,0.833333333,0.166666667,0,0,0.333333333,-0.1,0.1841,0,1.666666667,0,0,0,0,0,0,Hive
0,0,0,0,1.701607125,2.23845235,2.28678575,0.7981,0.5,0,0.5,0,0.5,0,0,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0.142857143,1.033477443,1.4742015,1.515412443,0.796185714,0.714285714,0,0.285714286,0,0.142857143,-0.0481,0.2384,0,1.857142857,0,0,0,0,0,0,Hive
0,0,0,1,0.6225,0.93060976,1.0121342,0.7014,1,0,0,0,1,0,0.0667,0,4,0,0,0,0,0,0,Hive
0,0,0,0.25,1.1819811,1.728969425,1.760143225,0.685175,0.75,0.25,0,0,0.75,0,0.0875,0,4.5,0,0,0,0,0,0,Hive
0,0.045454545,0,0.181818182,1.293092256,1.865072704,1.89469135,0.676277273,0.454545455,0.409090909,0.136363636,0,0.545454545,-0.11565,0.225225,0,2.272727273,0,0,0,0,0,0,Hive
0,0,0,0,0.85142857,1.3014286,1.339762,0.1667,1,0,0,0,1,0,0.1094,0,3,0,0,0,0,0,0,Hive
0,0,0,0,2.128125,2.798125,2.875625,1,1,0,0,0,0,0,0.0083,0,2,0,0,0,0,0,0,Hive
0,0.5,0,0.5,1.19531235,1.6812954,1.7241731,0.2856,0,0,1,0,1,0,0.35625,0,4,0,0,0,0,0,0,Hive
0,0.5,0,0.5,1.0355484,1.66748385,1.63985485,0.79165,0.5,0,0.5,0,0.5,0,0.33305,0,3,0,0,0,0,0,0,Hive
0,0,0,0,1.423124,1.8929743,2.034993167,0.833333333,0.666666667,0,0.333333333,0,0,-0.0327,0,0,2,0,0,0,0,0,0,Hive
0,0,0,0,1.2092553,1.7664894,1.7090425,0.25,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Hive
0,0,0,0,1.086004675,1.64616825,1.754316725,0.7875,0.5,0,0.5,0,0.25,0,0,0,1.25,0,0,0,0,0,0,Hive
0,0.086956522,0.02173913,0.217391304,0.869949193,1.340401896,1.289464347,0.684569565,0.739130435,0.065217391,0.195652174,0,0.326086957,-0.1796,0.316523077,0,1.152173913,0,0,0,0,0,0,Hive
0.023255814,0.069767442,0.054263566,0.418604651,1.046137509,1.521160227,1.495055409,0.465486047,0.519379845,0.054263566,0.426356589,0,0.565891473,-0.233336364,0.194354545,0,2.937984496,0,0,0,0,0,0,Hive
0.010416667,0.0625,0.145833333,0.333333333,1.011559806,1.501311612,1.521377865,0.499442708,0.541666667,0.020833333,0.4375,0,0.625,-0.166383333,0.229105085,0,3.791666667,0,0,0,0,0,0,Hive
0,0.222222222,0.222222222,0.444444444,1.180736482,1.760730878,1.723597611,0.555544444,0.777777778,0,0.222222222,0,0.666666667,-0.1486,0.25216,0,2.555555556,0,0,0,0,0,0,Hive
0,0,0,0,1.1725,1.966875,1.854375,-0.25,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Hive
1,0,0,0,0.8605555,1.1512222,1.2713333,0.575,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,Hive
0,0,1,1,0.915,1.3582877,1.4518493,0.6574,1,0,0,0,1,-0.1389,0,0,7,0,0,0,0,0,0,Hive
0,0,0,0,1.42,2.555,2.2,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,1.1055555,1.4877777,1.2622223,-0.25,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,Hive
0,0.6,0,0.2,1.063476606,1.5983026,1.57151402,0.49822,0.4,0.4,0.2,0,0.6,-0.05,0.143833333,0,2.4,0,0,0,0,0,0,Hive
0,0,0,0,0.94933337,1.118,1.1073333,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,1.3429908,1.8905512,1.93041365,0.72915,1,0,0,0,0.5,-0.0667,0.1061,0,3.5,0,0,0,0,0,0,Hive
0,1,0,1,1.1280882,1.8307353,1.7642647,-0.05,0,0,1,0,1,0,0.2455,0,5,0,0,0,0,0,0,Hive
0,0,0,0,0.894267,1.389303,1.414555033,0.600866667,0.666666667,0,0.333333333,0,0.666666667,0,0.3268,0,3.666666667,0,0,0,0,0,0,Hive
0,1,0,0,0.5557143,0.7775,0.8553571,0.75,1,0,0,0,1,0,0.2375,0,3,0,0,0,0,0,0,Hive
0,0,0.235294118,0.411764706,1.130949841,1.761444676,1.680974959,0.619317647,0.529411765,0.117647059,0.352941176,0,0.705882353,-0.09735,0.318135714,0,4.470588235,0,0,0,0,0,0,Hive
0,0.5,0,1,1.1062035,1.65408575,1.705367,0.4689,0,0,1,0,0,0,0.08255,0,6.5,0,0,0,0,0,0,Hive
0,0,0.5,0,0.9496776,1.267541,1.33153555,0.47345,0.5,0,0.5,0,0.5,-0.25,0.1667,0,2,0,0,0,0,0,0,Hive
0,0,0,0,0.40350002,0.4905,0.5595,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0.333333333,0,1.068888883,1.936234533,1.851008217,0.595233333,0.666666667,0,0.333333333,0,0.333333333,0,0.2303,0,2,0,0,0,0,0,0,Hive
0,0.133333333,0,0.066666667,1.284527967,1.9769983,1.90658424,0.822093333,0.866666667,0.066666667,0.066666667,0,0.4,-0.24205,0.166116667,0,2,0,0,0,0,0,0,Hive
0.2,0.2,0,0.2,0.784933508,1.02910352,1.07886094,0.66112,0.6,0.2,0.2,0,1,-0.1208,0.155225,0,3.8,0,0,0,0,0,0,Hive
0,0,0,0,1.5139285,2.054643,2.2103572,0.5,1,0,0,0,1,-0.0417,0,0,3,0,0,0,0,0,0,Hive
0,0,0,1,0.69086957,1.1930435,1.0691304,-0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,1,0.9798026,1.4918422,1.4167763,0.3103,0,0,1,0,1,0,0.1653,0,5,0,0,0,0,0,0,Hive
0.25,0,0.5,3.25,1.098889575,1.535256775,1.584657775,0.31585,0,0,1,0,1,-0.0702,0.013,0,18.75,0,0,0,0,0,0,Hive
0,0,0,0.2,1.234574133,1.7900541,1.87952722,0.66722,0.9,0,0.1,0,0.1,-0.15,0.196525,0,1.7,0,0,0,0,0,0,Hive
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
1,0,0,1,1.191579,1.5289474,1.5831579,0.75,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,1.7503421,2.6003421,2.596658,0.5,0.5,0,0.5,0,0.5,0,0.4,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0,0.9027273,1.3024242,1.3969697,0.75,1,0,0,0,1,0,0.1667,0,2,0,0,0,0,0,0,Hive
0,0,0.111111111,0.222222222,0.815162734,1.262168633,1.282938389,0.610577778,0.888888889,0,0.111111111,0,0.444444444,-0.125,0.343666667,0,1.888888889,0,0,0,0,0,0,Hive
0,0,0.1,0.1,1.01074474,1.51760942,1.51954601,0.66667,0.7,0,0.3,0,0.5,-0.0306,0.284525,0,2,0,0,0,0,0,0,Hive
0,2.5,0.5,3.5,0.96953398,1.37142765,1.42075425,0.24865,0,0,1,0,1,0,0.14875,0,10,0,0,0,0,0,0,Hive
0,0,0.071428571,0.285714286,0.849333753,1.212159482,1.306524211,0.683907143,0.571428571,0.071428571,0.357142857,0,0.428571429,-0.1333,0.33128,0,2.285714286,0,0,0,0,0,0,Hive
0,0,0,0,1.1196,1.7171999,1.6868,-0.5,0,0,1,0,1,0,0.2333,0,2,0,0,0,0,0,0,Hive
0,1,0,0,0.80248337,1.18462845,1.2180653,0.5604,0.5,0,0.5,0,1,0,0.1072,0,5.5,0,0,0,0,0,0,Hive
0,1,0,0,0.94699997,1.3686666,1.2663333,0.6562,0,0,1,0,1,0,0.2,0,3,0,0,0,0,0,0,Hive
0,0,0,1,1.1135294,1.3905883,1.4158823,0.5,1,0,0,0,0,-0.5,0,0,2,0,0,0,0,0,0,Hive
0,0.75,0,0,0.318650793,0.465277775,0.486309513,0.9375,0.75,0.25,0,0,0.5,0,0.216666667,0,1.5,0,0,0,0,0,0,Hive
0,0,0,0,0.9258696,1.3958696,1.360797,-0.0179,0,0,1,0,1,-0.1014,0,0,7,0,0,0,0,0,0,Hive
0,0,0,0.6,0.585959358,0.81945798,0.845785974,0.80208,0.6,0.2,0.2,0,0.4,-0.18125,0.128033333,0,2.8,0,0,0,0,0,0,Hive
0.021390374,0.22459893,0.07486631,0.267379679,0.866168697,1.222317119,1.238446673,0.641790374,0.668449198,0.026737968,0.299465241,0.005347594,0.385026738,-0.115013514,0.213720482,0,3.106951872,0,0,0,0,0,0,Hive
0,0,0,0,1.66050005,2.3865,2.1551667,1,1,0,0,0,0,0,0.35,0,1.5,0,0,0,0,0,0,Hive
0,0.125,0,0,0.827084933,1.215961678,1.308795522,0.812025,0.875,0.125,0,0,0.125,-0.05,0.11695,0,2.125,0,0,0,0,0,0,Hive
0,0.333333333,0,0.333333333,0.7246004,1.067670567,1.092134467,0.666666667,0.666666667,0.333333333,0,0,0.333333333,-0.3125,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,0.91,0.79,1.094,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0.235294118,0.885320748,1.22120119,1.266405924,0.580541176,0.823529412,0.058823529,0.117647059,0,0.176470588,-0.271416667,0.162571429,0,1.470588235,0,0,0,0,0,0,Hive
0,0,0,0.333333333,0.899241992,1.097919962,1.172561058,0.80555,1,0,0,0,0.833333333,0,0.33105,0,2.166666667,0,0,0,0,0,0,Hive
0,0,0,0,0.47,0.90875,0.78,0.75,1,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,Hive
0,0,0,0,0.57666665,0.9083333,0.81,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0.384615385,0.153846154,0.153846154,1.209625031,1.8242508,1.8528241,0.764107692,0.615384615,0.153846154,0.230769231,0,0.461538462,-0.174066667,0.309471429,0,2.230769231,0,0,0,0,0,0,Hive
0,0,0,0,1.49241375,2.0164483,2.07037935,0.85225,1,0,0,0,0.5,0,0,0,1.5,0,0,0,0,0,0,Hive
0,0.4,0.2,0,0.910778828,1.34913094,1.47316648,0.71876,0.4,0,0.6,0,0.6,0,0.13125,0,1.4,0,0,0,0,0,0,Hive
0.024390244,0.12195122,0,0.097560976,0.562903999,0.852601064,0.852868622,0.794673171,0.756097561,0.024390244,0.219512195,0,0.317073171,-0.10832,0.23568,0,2.170731707,0,0,0,0,0,0,Hive
0,0,0,0,0.8266667,1.1016667,1.27,0.75,1,0,0,0,0,-0.25,0,0,2,0,0,0,0,0,0,Hive
0,0,0,0,0.964859533,1.371403267,1.356119967,0.831933333,1,0,0,0,0.333333333,-0.1528,0.1771,0,1.333333333,0,0,0,0,0,0,Hive
0,0,0,0,0.80165285,1.0260923,1.14027212,0.66665,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Hive
0,0,0,0,0.72545457,0.9209091,0.99727273,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,0.928913425,1.24938765,1.351440325,0.740725,0.75,0,0.25,0,0.75,-0.1,0.14785,0,3,0,0,0,0,0,0,Hive
0,0,0,0,1.386433312,1.8943048,1.92365476,0.9,0.8,0.2,0,0,0.4,0,0,0,1.2,0,0,0,0,0,0,Hive
0.049261084,0.04679803,0.133004926,0.438423645,1.106305232,1.64381205,1.651895397,0.502107882,0.514778325,0.071428571,0.403940887,0.009852217,0.620689655,-0.120498592,0.172290123,0,4.275862069,0,0,0,0,0,0,Hive
0,0.444444444,0.166666667,0.055555556,1.039152722,1.613051739,1.584773511,0.501672222,0.333333333,0,0.666666667,0,0.777777778,-0.06145,0.227416667,0,2.777777778,0,0,0,0,0,0,Hive
0,0,0,0,1.0503571,1.4989285,1.4907143,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0,0,0,0.8416667,0.98333335,1.0266666,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0,0.038461538,0.153846154,0.5,1.094279859,1.650532815,1.658532957,0.517176923,0.423076923,0,0.576923077,0,0.615384615,-0.210433333,0.173444444,0,6.076923077,0,0,0,0,0,0,Hive
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hive
0.066666667,0,0.066666667,0.2,1.187692919,1.790032103,1.773722393,0.532473333,0.466666667,0.266666667,0.266666667,0,0.933333333,-0.10835,0.225875,0,2.6,0,0,0,0,0,0,Hive
0,0.1,0.1,0.4,1.142124905,1.61438725,1.62555307,0.50158,0.6,0,0.4,0,0.5,-0.0625,0.20385,0,2.2,0,0,0,0,0,0,Hive
0,0,0,0,1.072174,1.5602174,1.5541304,0.75,0,0,1,0,0,0,0.2812,0,2,0,0,0,0,0,0,Hive
0.076923077,0,0,0.076923077,0.789977197,1.058552523,1.083633228,0.707107692,0.538461538,0.153846154,0.307692308,0,0.230769231,-0.0625,0.207133333,0,4,0,0,0,0,0,0,Hive
0,0.222222222,0.222222222,0.111111111,0.941044316,1.458032189,1.463979578,0.362433333,0.333333333,0.111111111,0.555555556,0,0.888888889,-0.22155,0.3073,0,4.555555556,0,0,0,0,0,0,Hive
0,0.068965517,0.034482759,0.24137931,1.021587408,1.482104079,1.501491676,0.676506897,0.75862069,0.034482759,0.206896552,0,0.517241379,-0.309375,0.23028,0,2.172413793,0,0,0,0,0,0,Hive
0,0.25,0,0.25,1.188364425,1.757920425,1.770817875,0.729525,0.25,0,0.75,0,0.75,0,0.086133333,0,3.25,0,0,0,0,0,0,Hive
0.333333333,0,0,0,1.291284167,1.9583018,1.9511195,0.374866667,0.666666667,0,0.333333333,0,1,0,0.1146,0,5,0,0,0,0,0,0,Hive
0,0,0,0,2.5616667,3.6299999,3.5933332,0.25,0,1,0,0,0,0,0.25,0,1,0,0,0,0,0,0,Hive
0,0,0,0.333333333,1.316384167,1.9492989,1.873956867,0.7145,0.333333333,0,0.666666667,0,0.666666667,-0.1409,0,0,2.333333333,0,0,0,0,0,0,Hive
